regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
sigE	exuR	20.0	20.0	0.716305943224	0.996673884522	1	0.851914893617	0.380608365019
fur	exlX	-20.0	20.0	0.693191998319	0.996665800372	-1	0.852040816327	0.380988593156
yclJ	yclH	20.0	20.0	0.780412102835	0.996663750869	1	0.852166525064	0.381368821293
abrB	yeeF	-20.0	20.0	0.721865389908	0.996658399389	0	0.851443123939	0.381368821293
sigD	flgC	20.0	20.0	0.700287318026	0.996656463748	1	0.851569126378	0.38174904943
degU	yvzA	20.0	20.0	0.71024077932	0.99665578058	1	0.851694915254	0.382129277567
gerE	yoaN	-20.0	20.0	0.695399353035	0.996655097413	-1	0.851820491109	0.382509505703
ylaC	sbp	20.0	20.0	0.699499186178	0.996651795436	0	0.851099830795	0.382509505703
sigE	yozE	20.0	20.0	0.713260627134	0.996651567713	0	0.850380388842	0.382509505703
perR	mrgA	-20.0	20.0	0.663737889273	0.9966504291	-1	0.850506756757	0.38288973384
abh	ctaC	-20.0	20.0	0.698852817784	0.99664951821	-1	0.850632911392	0.383269961977
cymR	ytnI	-20.0	20.0	0.712549249378	0.996644280592	-1	0.850758853288	0.383650190114
rghRA	phrG	-20.0	20.0	0.726358563636	0.996642914256	-1	0.850884582982	0.384030418251
spxA	yrrT	20.0	20.0	0.744760443508	0.99663699347	1	0.85101010101	0.384410646388
sigG	ypbQ	20.0	20.0	0.721493713396	0.996635854858	0	0.850294365013	0.384410646388
xre	xkdD	-20.0	20.0	0.69224395974	0.996634374661	-1	0.850420168067	0.384790874525
sigG	yhcB	20.0	20.0	0.706451524441	0.996605226175	0	0.849706129303	0.384790874525
csoR	ycnJ	-20.0	20.0	0.702482923056	0.99660385984	-1	0.849832214765	0.385171102662
ylpC	fabHA	-20.0	20.0	0.751574928611	0.996590082626	-1	0.849958088852	0.385551330798
spoIVCB	cotS	20.0	20.0	0.71816518261	0.996588033123	1	0.850083752094	0.385931558935
ahrC	ytzD	-20.0	20.0	0.668294338012	0.9965716371	0	0.849372384937	0.385931558935
levR	sacC	20.0	20.0	0.73664653571	0.996571067794	1	0.849498327759	0.386311787072
cymR	ytlI	-20.0	20.0	0.738648401255	0.996570840071	-1	0.84962406015	0.386692015209
resD	albB	20.0	20.0	0.680052053276	0.996570384626	1	0.849749582638	0.387072243346
sigB	gtaB	20.0	20.0	0.695518579288	0.996569132152	1	0.849874895746	0.387452471483
yuaC	gbsA	-20.0	20.0	0.712680982388	0.996562300476	-1	0.85	0.38783269962
spoIVCB	ykuD	20.0	20.0	0.760037727971	0.996557746025	1	0.85012489592	0.388212927757
rocR	rocB	20.0	20.0	0.774424544101	0.996556493551	1	0.850249584027	0.388593155894
sigE	cotY	20.0	20.0	0.683257935729	0.996555810383	0	0.849542809643	0.388593155894
spo0A	spoIIB	20.0	20.0	0.840478199361	0.996552736129	0	0.848837209302	0.388593155894
ganR	ganB	-20.0	20.0	0.708175607579	0.996551369794	-1	0.848962655602	0.38897338403
sigM	yacK	20.0	20.0	0.769577674251	0.996549434152	1	0.849087893864	0.389353612167
sigD	fliG	20.0	20.0	0.704492536336	0.996545107424	1	0.849212924606	0.389733840304
sigD	ylqG	20.0	20.0	0.720749394965	0.996543285643	0	0.848509933775	0.389733840304
araR	araA	-20.0	20.0	0.727856915442	0.996542830198	-1	0.848635235732	0.390114068441
yrkP	yrkN	20.0	20.0	0.704048966918	0.99653759258	1	0.848760330579	0.390494296578
ccpA	xynB	-20.0	20.0	0.818670340585	0.99652950843	-1	0.848885218827	0.390874524715
sigD	flhB	20.0	20.0	0.688063394545	0.996528939123	1	0.84900990099	0.391254752852
sigE	yqhO	20.0	20.0	0.707143663719	0.996528369817	0	0.848309975268	0.391254752852
yqaE	yqaF	-20.0	20.0	0.76778544883	0.996523815366	-1	0.848434925865	0.391634980989
sigG	yfkQ	20.0	20.0	0.693896989743	0.996514934187	1	0.848559670782	0.392015209125
yclJ	yclI	20.0	20.0	0.719044637603	0.996510835181	1	0.848684210526	0.392395437262
sigB	yfkE	20.0	20.0	0.73735485008	0.996509013401	1	0.848808545604	0.392775665399
spoIVCB	pbpA	20.0	20.0	0.743298500457	0.996498538164	0	0.848111658456	0.392775665399
sigG	ykoT	20.0	20.0	0.75679428483	0.996486355007	0	0.847415914684	0.392775665399
yqaE	yqaK	-20.0	20.0	0.695201125663	0.996484533227	-1	0.847540983607	0.393155893536
sigW	yknZ	20.0	20.0	0.671571139507	0.996480661944	1	0.847665847666	0.393536121673
sigB	ybyB	20.0	20.0	0.729257748925	0.996467112453	1	0.847790507365	0.39391634981
comK	comZ	20.0	20.0	0.792841065316	0.996459939192	0	0.847097301717	0.39391634981
sigE	lplD	20.0	20.0	0.779227384083	0.996454018406	0	0.846405228758	0.39391634981
perR	hemD	-20.0	20.0	0.696202306384	0.996454018406	-1	0.846530612245	0.394296577947
sigE	yycN	20.0	20.0	0.690268887721	0.996450488707	0	0.845840130506	0.394296577947
sigG	yckD	20.0	20.0	0.695690944765	0.996447983759	1	0.845965770171	0.394676806084
fur	yusU	-20.0	20.0	0.708916381007	0.996443201585	0	0.845276872964	0.394676806084
gerE	cgeA	20.0	20.0	0.704283950629	0.996438988718	1	0.845402766477	0.395057034221
yoaU	gerT	20.0	20.0	0.727346637611	0.996434548129	0	0.844715447154	0.395057034221
sigD	fliY	20.0	20.0	0.693418795247	0.996432270903	1	0.844841592201	0.395437262357
sigD	yvaQ	20.0	20.0	0.701251193033	0.996428855065	0	0.844155844156	0.395437262357
sigE	yxcD	-20.0	20.0	0.67077404013	0.996428058036	0	0.843471208435	0.395437262357
ywhA	ywhC	20.0	20.0	0.679301594025	0.996426122395	0	0.842787682334	0.395437262357
sigD	flhO	20.0	20.0	0.758253936226	0.996419518441	1	0.842914979757	0.395817490494
sigW	yuaI	20.0	20.0	0.702894765656	0.99641769666	1	0.843042071197	0.396197718631
comK	yckA	20.0	20.0	0.720187779132	0.996416558048	0	0.842360549717	0.396197718631
abrB	ppsE	-20.0	20.0	0.696019686344	0.996415988741	-1	0.842487883683	0.396577946768
gerE	aprX	20.0	20.0	0.668215876018	0.996414850129	0	0.841807909605	0.396577946768
pucR	pucA	20.0	20.0	0.692687725388	0.996411775874	1	0.841935483871	0.396958174905
sigF	yyaC	20.0	20.0	0.711719950652	0.996403236279	1	0.842062852538	0.397338403042
ypoP	ytkD	20.0	20.0	0.678328870602	0.996400389747	0	0.841384863124	0.397338403042
sigB	yvaA	20.0	20.0	0.726490973076	0.996397543215	1	0.841512469831	0.397718631179
ccpA	rbsC	-20.0	20.0	0.811595894484	0.996395949158	-1	0.841639871383	0.398098859316
sigG	yhdC	20.0	20.0	0.704501019706	0.996395493712	0	0.840963855422	0.398098859316
ccpA	yjmC	-20.0	20.0	0.665604634373	0.996390711539	-1	0.841091492777	0.398479087452
sigG	yqgE	20.0	20.0	0.700473014756	0.996380236302	0	0.840417000802	0.398479087452
yufM	ywkB	20.0	20.0	0.665418113711	0.996374770961	1	0.840544871795	0.398859315589
sigW	ybfO	20.0	20.0	0.69563729153	0.99636748384	1	0.84067253803	0.399239543726
resD	nasE	20.0	20.0	0.670689963618	0.99636122147	1	0.8408	0.399619771863
comK	radC	20.0	20.0	0.812364066296	0.996358716522	1	0.840927258193	0.4
zur	yciA	-20.0	20.0	0.696559880752	0.99635860266	-1	0.841054313099	0.400380228137
mhqR	mhqA	-20.0	20.0	0.728989240811	0.996345736337	-1	0.841181165204	0.400760456274
gerE	yczM	20.0	20.0	0.653653712899	0.996345394753	0	0.840510366826	0.400760456274
sigI	mreBH	20.0	20.0	0.667310949958	0.996340954163	1	0.840637450199	0.401140684411
sigA	citA	20.0	20.0	0.70316949539	0.99633981555	1	0.84076433121	0.401520912548
sigF	hemAT	20.0	20.0	0.671256290218	0.996339132383	0	0.840095465394	0.401520912548
xpf	fadG	20.0	20.0	0.691197574757	0.996338563076	0	0.839427662957	0.401520912548
codY	bkdAA	-20.0	20.0	0.698681166961	0.996332756152	-1	0.839555202542	0.401901140684
sigB	yydC	20.0	20.0	0.739053111506	0.996324444279	0	0.838888888889	0.401901140684
sigE	spoIVCB	20.0	20.0	0.702514271931	0.996311691816	1	0.83901665345	0.402281368821
birA	ycdA	-20.0	20.0	0.698020640826	0.996307023504	0	0.838351822504	0.402281368821
ccpA	yxkF	-20.0	20.0	0.708723657023	0.996304746279	-1	0.838479809976	0.402661596958
sigE	yrdD	20.0	20.0	0.709443216115	0.996290741342	0	0.837816455696	0.402661596958
sigM	yrhH	20.0	20.0	0.6907552179	0.996289944313	1	0.837944664032	0.403041825095
hrcA	dnaJ	-20.0	20.0	0.718677727771	0.996288122533	-1	0.838072669826	0.403422053232
sigG	ydfS	20.0	20.0	0.698129822021	0.996281518579	1	0.83820047356	0.403802281369
sigB	yyzH	20.0	20.0	0.673560680188	0.996279696799	0	0.837539432177	0.403802281369
yqaE	yqaM	-20.0	20.0	0.65231157855	0.996266944336	-1	0.837667454689	0.404182509506
sigE	pbpI	20.0	20.0	0.6861552138	0.996262276024	1	0.837795275591	0.404562737643
sigH	hfq	20.0	20.0	0.683853216344	0.996259998799	0	0.837136113297	0.404562737643
sigG	adhB	20.0	20.0	0.715733233147	0.996258404741	1	0.837264150943	0.404942965779
sigH	ywaD	20.0	20.0	0.70148947874	0.996248271088	0	0.836606441477	0.404942965779
sigF	yuzM	20.0	20.0	0.677328041855	0.996242691885	0	0.835949764521	0.404942965779
yclJ	ykcB	20.0	20.0	0.669788517436	0.996223563192	1	0.836078431373	0.405323193916
comA	srfAA	20.0	20.0	0.711444587165	0.996217300822	1	0.836206896552	0.405703422053
sigW	yfhL	20.0	20.0	0.827807630795	0.996214340429	1	0.836335160532	0.40608365019
ctsR	mcsA	-20.0	20.0	0.732960858081	0.99620284044	-1	0.836463223787	0.406463878327
resD	fnr	20.0	20.0	0.678140410832	0.996190998868	1	0.836591086787	0.406844106464
spoIIID	spoIVCB	20.0	20.0	0.714631018638	0.996190998868	1	0.83671875	0.407224334601
sigD	ylqH	20.0	20.0	0.72157820771	0.996189177088	0	0.83606557377	0.407224334601
resD	sboX	20.0	20.0	0.678627877214	0.996188038475	1	0.836193447738	0.407604562738
ytlI	ytnI	20.0	20.0	0.696011626046	0.996184281053	1	0.836321122369	0.407984790875
sigE	yqeW	20.0	20.0	0.746092527889	0.996181662244	0	0.835669781931	0.407984790875
ylaC	mstX	20.0	20.0	0.698420236554	0.996180751353	0	0.835019455253	0.407984790875
spoIVCB	yhzE	20.0	20.0	0.719303470125	0.996180068186	1	0.835147744946	0.408365019011
rocR	rocD	20.0	20.0	0.790034377164	0.996163672163	1	0.835275835276	0.408745247148
iolR	yodA	-20.0	20.0	0.689736411523	0.996156612764	0	0.834627329193	0.408745247148
ccpA	leuA	20.0	20.0	0.67998809815	0.996153424648	1	0.834755624515	0.409125475285
ylaC	yczN	20.0	20.0	0.692148811963	0.996148528613	0	0.834108527132	0.409125475285
ylaC	rpmE2	20.0	20.0	0.665265889459	0.996147731585	0	0.833462432223	0.409125475285
gerE	gerPB	-20.0	20.0	0.644481870976	0.99614465733	-1	0.833591331269	0.409505703422
sigB	ymzB	20.0	20.0	0.695409834116	0.996143518718	1	0.833720030936	0.409885931559
sigH	yhcR	20.0	20.0	0.681993513969	0.996142949411	0	0.833075734158	0.409885931559
sigD	fliF	20.0	20.0	0.692509616588	0.996139078128	1	0.833204633205	0.410266159696
ysmB	racE	20.0	20.0	0.791998327992	0.996137939515	0	0.832561728395	0.410266159696
cymR	luxS	-20.0	20.0	0.794918032421	0.996137597931	0	0.831919814958	0.410266159696
spoIVCB	lytD	20.0	20.0	0.660890517235	0.996136687041	0	0.831278890601	0.410266159696
fur	ywjB	-20.0	20.0	0.655611346581	0.996128033585	-1	0.831408775982	0.410646387833
ccpA	treP	-20.0	20.0	0.738928968351	0.996125300914	-1	0.831538461538	0.41102661597
sigF	seaA	20.0	20.0	0.666172516897	0.996107196972	1	0.831667947733	0.411406844106
sigG	ycgI	20.0	20.0	0.63569912331	0.99610343955	0	0.831029185868	0.411406844106
sigF	yhfM	20.0	20.0	0.746298871195	0.996101276186	1	0.83115886416	0.411787072243
sigB	yaaI	20.0	20.0	0.683204837847	0.996074746509	1	0.831288343558	0.41216730038
sigG	spoVAB	20.0	20.0	0.78065613725	0.996071899977	1	0.831417624521	0.412547528517
sigB	nhaX	20.0	20.0	0.614341179313	0.99606586533	1	0.831546707504	0.412927756654
sigE	yhfN	20.0	20.0	0.621803904994	0.996058236625	0	0.83091048202	0.412927756654
abrB	sdpA	-20.0	20.0	0.747622138459	0.996057667318	-1	0.831039755352	0.413307984791
ccpA	yvfH	-20.0	20.0	0.704681344869	0.996056756428	0	0.830404889228	0.413307984791
walR	iseA	-20.0	20.0	0.644248237776	0.996040246544	-1	0.830534351145	0.413688212928
spoIVCB	ypqP	20.0	20.0	0.665409853503	0.996032390116	0	0.829900839054	0.413688212928
sigG	phoA	20.0	20.0	0.745394678312	0.99603090992	0	0.829268292683	0.413688212928
sigD	yjcP	20.0	20.0	0.670344145503	0.996027835665	1	0.829398324448	0.414068441065
sigB	gsiB	20.0	20.0	0.642202408028	0.99602293963	1	0.829528158295	0.414448669202
ccpA	lcfA	-20.0	20.0	0.702881549403	0.996020662405	-1	0.829657794677	0.414828897338
sigB	csbD	20.0	20.0	0.835736895117	0.996014627758	1	0.829787234043	0.415209125475
ccpA	hisD	20.0	20.0	0.663540795615	0.996005177272	0	0.829157175399	0.415209125475
abrB	gmuA	20.0	20.0	0.669319772504	0.996001533711	1	0.829286798179	0.415589353612
nadR	coxA	-20.0	20.0	0.632740746019	0.996001533711	0	0.828658074299	0.415589353612
sigL	levF	20.0	20.0	0.730946363439	0.996000167376	1	0.828787878788	0.415969581749
codY	ycgA	-20.0	20.0	0.750982994648	0.995998231734	-1	0.828917486752	0.416349809886
ccpA	acuB	-20.0	20.0	0.664683510191	0.995997320844	-1	0.829046898638	0.416730038023
sigG	yhcM	20.0	20.0	0.674243661928	0.995995612925	1	0.82917611489	0.41711026616
slrR	lytB	-20.0	20.0	0.684705693405	0.995994474312	-1	0.829305135952	0.417490494297
fur	ywjA	-20.0	20.0	0.699814365246	0.995992197087	-1	0.829433962264	0.417870722433
sigB	yacK	20.0	20.0	0.684260779755	0.995989578278	1	0.829562594268	0.41825095057
yufM	ywkA	20.0	20.0	0.652518253986	0.995983999075	1	0.829691032404	0.418631178707
sigB	mgsR	20.0	20.0	0.731925437491	0.99598263274	1	0.829819277108	0.419011406844
ylaC	yvzC	20.0	20.0	0.637486593915	0.995981266405	0	0.829194883371	0.419011406844
resD	hemH	20.0	20.0	0.684555142106	0.995977964428	0	0.828571428571	0.419011406844
spoIVCB	yczN	20.0	20.0	0.665600511731	0.995970791168	0	0.827948910594	0.419011406844
perR	hemL	-20.0	20.0	0.625315990883	0.995956216925	-1	0.828078078078	0.419391634981
xre	xtrA	-20.0	20.0	0.614226912559	0.995954736729	-1	0.828207051763	0.419771863118
sigW	yknX	20.0	20.0	0.642219485398	0.995951548613	1	0.828335832084	0.420152091255
sigG	spoVAEB	20.0	20.0	0.761175996523	0.99594858822	0	0.827715355805	0.420152091255
sigD	ylxH	20.0	20.0	0.638632638367	0.995944261492	1	0.827844311377	0.420532319392
ccpA	deoC	-20.0	20.0	0.692343859919	0.995937429815	-1	0.827973074046	0.420912547529
gntR	gntZ	-20.0	20.0	0.660362991503	0.995930712	-1	0.828101644245	0.421292775665
ybbB	ybbA	20.0	20.0	0.732800843213	0.995930142694	1	0.828230022405	0.421673003802
ccpA	rbsB	-20.0	20.0	0.815079556446	0.995926840717	-1	0.828358208955	0.422053231939
sigW	yaaN	20.0	20.0	0.707010010485	0.995925246659	1	0.828486204325	0.422433460076
sigO	ywfL	20.0	20.0	0.652946785927	0.99592444963	0	0.827868852459	0.422433460076
mta	ymfD	20.0	20.0	0.736516291898	0.995908395191	1	0.827997021593	0.422813688213
ccpA	malP	-20.0	20.0	0.695182185044	0.995907028856	-1	0.828125	0.42319391635
resD	yjdB	20.0	20.0	0.633503782663	0.995906914994	0	0.82750929368	0.42319391635
sigG	ykoV	20.0	20.0	0.631017656277	0.99590384074	1	0.827637444279	0.423574144487
comK	ybdK	20.0	20.0	0.764736684792	0.995903499156	1	0.827765404603	0.423954372624
sigG	spoVAD	20.0	20.0	0.734511005754	0.995899855595	1	0.827893175074	0.42433460076
sigG	gerAA	20.0	20.0	0.705671245749	0.995897236786	1	0.828020756116	0.424714828897
comA	rapC	20.0	20.0	0.648332283431	0.99589313778	1	0.828148148148	0.425095057034
abrB	gntZ	20.0	20.0	0.721506610343	0.995891429861	1	0.828275351591	0.425475285171
yvdT	yvdS	20.0	20.0	0.6438374401	0.995890746694	0	0.827662721893	0.425475285171
sigB	opuE	20.0	20.0	0.62730916593	0.995884370462	1	0.827790096083	0.425855513308
fadR	yhfL	-20.0	20.0	0.643071325024	0.99588414274	-1	0.827917282127	0.426235741445
ylaC	yuzI	20.0	20.0	0.778455162017	0.995880499179	0	0.827306273063	0.426235741445
hrcA	prmA	-20.0	20.0	0.685300950261	0.995876855618	-1	0.827433628319	0.426615969582
sigB	ytxH	20.0	20.0	0.66347479601	0.995875944728	1	0.827560795873	0.426996197719
sigH	phrK	20.0	20.0	0.653586690028	0.995873667503	1	0.827687776141	0.427376425856
walR	slp	20.0	20.0	0.702021262824	0.995861825931	0	0.827078734364	0.427376425856
sigD	yxkH	20.0	20.0	0.72829072822	0.995850895248	0	0.826470588235	0.427376425856
sigE	proH	20.0	20.0	0.59638231821	0.995849301191	0	0.825863335783	0.427376425856
sigE	spsL	20.0	20.0	0.681653580676	0.995837004173	0	0.825256975037	0.427376425856
sigE	spoIVCA	20.0	20.0	0.734943309769	0.995821291318	1	0.825385179751	0.427756653992
spoIVCB	yueG	20.0	20.0	0.732817966281	0.995815825977	0	0.824780058651	0.427756653992
spoIVCB	yjzB	20.0	20.0	0.627163961041	0.995786222046	0	0.824175824176	0.427756653992
spoIVCB	ytdA	20.0	20.0	0.628584997056	0.995782009179	0	0.823572474378	0.427756653992
ccpB	gntZ	-20.0	20.0	0.659316768526	0.995781326011	-1	0.823701536211	0.428136882129
sigB	yuzA	20.0	20.0	0.630334725996	0.995773469584	1	0.823830409357	0.428517110266
ccpA	xynP	-20.0	20.0	0.745996606019	0.995766068601	-1	0.823959094229	0.428897338403
yvcP	ykuC	20.0	20.0	0.705806403769	0.995752860693	0	0.823357664234	0.428897338403
sigG	yoaR	20.0	20.0	0.639061601405	0.995752291387	1	0.8234865062	0.42927756654
sigB	yfkD	20.0	20.0	0.63963749132	0.995748647826	1	0.82361516035	0.429657794677
spo0A	spoVAD	20.0	20.0	0.647008940768	0.995748192381	0	0.823015294975	0.429657794677
sigM	divIB	20.0	20.0	0.719712954395	0.995736350809	1	0.823144104803	0.430038022814
sigG	yozQ	20.0	20.0	0.613877877695	0.995714603306	1	0.823272727273	0.430418250951
mhqR	yodD	-20.0	20.0	0.633546438006	0.99570959341	-1	0.823401162791	0.430798479087
sigB	yvaK	20.0	20.0	0.652456376551	0.995709024104	1	0.823529411765	0.431178707224
hpr	oppA	-20.0	20.0	0.635806021321	0.995702306289	-1	0.823657474601	0.431558935361
sigA	pyrC	20.0	20.0	0.644274554724	0.995699459757	1	0.823785351704	0.431939163498
aseR	ydzS	-20.0	20.0	0.805996443328	0.995697865699	0	0.823188405797	0.431939163498
spoIIID	ycgF	-20.0	20.0	0.717863153553	0.995695133028	-1	0.823316437364	0.432319391635
codY	dppB	-20.0	20.0	0.640096612295	0.995694335999	-1	0.823444283647	0.432699619772
sigW	yozO	20.0	20.0	0.689901612014	0.995694222138	1	0.823571945047	0.433079847909
sigH	yhaR	20.0	20.0	0.687330659148	0.995692969664	0	0.822976878613	0.433079847909
spoIIID	spmB	-20.0	20.0	0.643939317769	0.995688870658	0	0.82238267148	0.433079847909
spo0A	sqhC	20.0	20.0	0.679706344141	0.995687390462	0	0.821789321789	0.433079847909
ylaC	xtrA	20.0	20.0	0.63912071671	0.995685796404	0	0.821196827686	0.433079847909
sigE	glgB	20.0	20.0	0.652023414818	0.995684885514	1	0.821325648415	0.433460076046
walR	yocH	20.0	20.0	0.60070765295	0.995682494427	1	0.821454283657	0.433840304183
sigG	sspD	20.0	20.0	0.688058432484	0.995679989479	1	0.821582733813	0.434220532319
spoIVCB	ypqP	20.0	20.0	0.696488729696	0.995676004335	0	0.82099209202	0.434220532319
sigB	dps	20.0	20.0	0.591393679284	0.995652207329	1	0.821120689655	0.434600760456
ccpA	leuC	20.0	20.0	0.627529252068	0.995649474658	1	0.821249102656	0.434980988593
sigG	yfkR	20.0	20.0	0.626855655624	0.995644009317	1	0.82137733142	0.43536121673
ylpC	fabF	-20.0	20.0	0.640530141667	0.995632737051	-1	0.821505376344	0.435741444867
sigB	rsbV	20.0	20.0	0.659329356883	0.995625905375	1	0.821633237822	0.436121673004
abrB	yweA	-20.0	20.0	0.678520804984	0.99562009845	-1	0.821760916249	0.436501901141
fur	ybbA	-20.0	20.0	0.674806738063	0.995618048947	-1	0.821888412017	0.436882129278
sigD	fliJ	20.0	20.0	0.653644892624	0.995599945005	1	0.822015725518	0.437262357414
abrB	spbC	-20.0	20.0	0.685245477914	0.995597781641	-1	0.822142857143	0.437642585551
sigB	yfhM	20.0	20.0	0.616156846052	0.99559766778	1	0.822269807281	0.438022813688
rok	albE	-20.0	20.0	0.676105444122	0.99559140541	-1	0.82239657632	0.438403041825
gerE	ytlD	-20.0	20.0	0.608574031153	0.995581271756	0	0.821810406272	0.438403041825
yusO	yhcA	-20.0	20.0	0.58639996915	0.995573415329	0	0.821225071225	0.438403041825
resD	qoxC	20.0	20.0	0.639459125113	0.995565103456	0	0.820640569395	0.438403041825
spoIVCB	yqaB	20.0	20.0	0.620607542902	0.995559524253	0	0.820056899004	0.438403041825
yvrH	wapA	20.0	20.0	0.644238338166	0.995538915363	1	0.820184790334	0.438783269962
sigB	nadE	20.0	20.0	0.726171965044	0.995537662889	1	0.8203125	0.439163498099
gerE	gerPA	-20.0	20.0	0.603826737769	0.995536979722	-1	0.820440028389	0.439543726236
sigG	ykoS	20.0	20.0	0.626059778154	0.995535613386	0	0.819858156028	0.439543726236
sigF	yufS	20.0	20.0	0.62688579158	0.995526390623	0	0.819277108434	0.439543726236
sigM	dltB	20.0	20.0	0.63413172003	0.99550282134	1	0.81940509915	0.439923954373
ccpA	araM	-20.0	20.0	0.607763218349	0.995491890658	-1	0.819532908705	0.44030418251
sigA	pyrD	20.0	20.0	0.597309353262	0.995488019375	1	0.819660537482	0.440684410646
sigH	kinE	20.0	20.0	0.649893999379	0.995482781756	0	0.819081272085	0.440684410646
abrB	yknY	-20.0	20.0	0.64425063523	0.995482667895	-1	0.819209039548	0.441064638783
sigW	ytfI	20.0	20.0	0.894891841621	0.995477657999	0	0.818630910374	0.441064638783
iolR	iolS	-20.0	20.0	0.703673480697	0.995467865929	-1	0.818758815233	0.44144486692
sigG	yflN	20.0	20.0	0.795266009227	0.995454885744	0	0.818181818182	0.44144486692
ylpC	plsX	-20.0	20.0	0.722065443311	0.995451925351	-1	0.818309859155	0.441825095057
sigD	fliH	20.0	20.0	0.64398634577	0.995448509513	1	0.818437719916	0.442205323194
gerE	cgeB	20.0	20.0	0.668835376816	0.995439514473	1	0.818565400844	0.442585551331
sigB	yczO	20.0	20.0	0.749732246987	0.995430177848	0	0.81799016163	0.442585551331
sigB	trxA	20.0	20.0	0.681486058362	0.995419361028	1	0.818117977528	0.442965779468
arfM	lctP	20.0	20.0	0.609292592525	0.995402737282	1	0.818245614035	0.443346007605
gerE	cotR	20.0	20.0	0.668224452374	0.99540171253	0	0.817671809257	0.443346007605
pucR	pucB	20.0	20.0	0.650936602084	0.99540080164	1	0.817799579537	0.443726235741
